id,name,category,收盤價,漲跌幅,月增率%,年增率%,累計年增率%,投信持股比例,投信買賣超%,投信買賣超(張),投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資持股比例,外資買賣超(張),外資買賣超%,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,投信5賣N天,投信10賣N天,投信20賣N天,20漲跌幅,60漲跌幅
6409,旭隼,其他電子業,1045.0,-4.57,,,,0.65,-0.01,-6.0,-0.01,-0.01,-0.06,1.0,2.0,2.0,63.54,-168.0,-0.19,-0.64,-0.36,-1.36,1.0,3.0,,0.0,0.32,-128.0,-0.15,-0.37,-0.24,-1.01,3.0,5.0,13.0,-16.4,-16.4
6411,晶焱,半導體業,78.7,-2.84,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,177.0,0.18,-0.03,-0.03,-1.21,3.0,7.0,,-0.01,0.11,-11.0,-0.01,-0.34,-0.83,-1.25,0.0,0.0,0.0,-22.08,-22.08
6412,群電,電子零組件業,87.4,-0.91,,,,8.99,-0.02,-65.0,-0.02,-0.02,-0.15,0.0,2.0,3.0,5.13,71.0,0.02,0.08,0.08,0.17,3.0,5.0,,0.0,0.26,-30.0,-0.01,0.03,-0.03,-0.32,4.0,6.0,15.0,-12.51,-17.93
6414,樺漢,電腦及週邊設備業,288.0,-0.17,,,,4.78,0.23,297.0,0.37,0.31,0.02,2.0,2.0,2.0,28.31,-494.0,-0.39,0.14,0.43,-0.13,2.0,6.0,,0.0,0.22,-126.0,-0.1,0.03,0.13,-0.44,3.0,7.0,17.0,-3.03,-11.66
6415,矽力*-KY,半導體業,185.0,-3.14,,,,0.54,-0.03,-99.0,-0.02,-0.02,-0.0,2.0,7.0,13.0,83.07,182.0,0.05,-0.25,-0.38,-1.17,1.0,3.0,,-0.0,0.31,-91.0,-0.02,-0.3,-0.4,-1.1,3.0,3.0,6.0,-23.87,-42.81
6416,瑞祺電通,通信網路業,75.0,-1.06,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,-86.0,-0.12,-0.15,-1.01,-1.18,1.0,2.0,,-0.0,0.25,-58.0,-0.08,-0.04,-0.67,-0.77,0.0,0.0,0.0,-13.89,-15.92
6417,韋僑,通信網路業,103.0,0.98,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,-21.0,-0.05,-0.21,-0.31,-0.26,1.0,2.0,,0.0,3.87,4.0,0.01,0.04,0.05,0.04,0.0,0.0,0.0,-2.83,-8.85
6418,詠昇,電子零組件業,42.6,-0.47,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,19.0,0.06,3.35,3.44,6.64,5.0,7.0,,-0.03,1.47,11.0,0.03,0.8,0.34,-1.02,0.0,0.0,0.0,-31.95,-43.65
6419,京晨科,光電業,49.65,-6.67,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,-5.0,-0.04,-0.07,-0.14,-0.17,2.0,4.0,,0.02,0.06,-15.0,-0.11,-0.28,-0.34,-0.25,0.0,0.0,0.0,-15.42,-21.32
6425,易發,電機機械,63.1,-0.94,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,91.0,0.21,-0.44,0.5,0.01,2.0,6.0,,-0.12,5.2,-116.0,-0.27,-1.02,-0.3,-1.5,0.0,0.0,0.0,-10.88,-13.2
6426,統新,通信網路業,65.8,0.46,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,-54.0,-0.14,-1.62,-1.49,-2.03,0.0,3.0,,0.0,0.26,-32.0,-0.08,-1.38,-1.64,-1.79,0.0,0.0,0.0,-14.43,-19.16
6431,光麗-KY,生技醫療業,16.35,-0.91,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.64,6.0,0.01,0.04,0.08,0.05,5.0,10.0,,0.0,0.09,-3.0,-0.01,-0.05,-0.05,-0.01,0.0,0.0,0.0,-0.91,-13.26
6432,今展科,電子零組件業,36.7,3.53,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,-36.0,-0.12,0.12,-0.34,-0.4,3.0,5.0,,0.0,0.26,-41.0,-0.13,-0.26,-0.87,-3.83,0.0,0.0,0.0,-4.05,-4.05
6435,大中,半導體業,108.0,-3.57,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,-29.0,-0.08,1.75,1.7,2.09,4.0,6.0,,-0.01,1.23,-84.0,-0.23,1.42,1.34,0.91,0.0,0.0,0.0,-7.69,-7.69
6438,迅得,其他電子業,119.0,-0.83,,,,0.0,0.0,0.0,-0.2,-1.06,-1.06,0.0,0.0,0.0,9.61,-68.0,-0.09,-0.81,-0.52,-1.2,1.0,4.0,,0.02,0.13,-59.0,-0.08,-0.7,-1.79,-2.59,2.0,6.0,6.0,-26.09,-42.65
6441,廣錠,電腦及週邊設備業,22.4,-0.44,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,2.0,0.0,0.02,0.05,0.06,5.0,9.0,,-0.0,0.95,0.0,0.0,0.0,-0.05,-0.11,0.0,0.0,0.0,-9.49,-21.95
6442,光聖,通信網路業,1005.0,-2.43,,,,8.68,0.17,129.0,1.19,1.5,3.61,5.0,10.0,19.0,35.08,-215.0,-0.28,1.37,1.1,2.62,3.0,5.0,,-0.06,0.81,-330.0,-0.44,2.59,3.38,5.17,0.0,0.0,1.0,-7.8,-7.8
6443,元晶,光電業,12.85,-2.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,-21.0,-0.0,0.06,0.53,-0.84,3.0,7.0,,-0.0,0.1,-167.0,-0.03,0.06,0.3,-0.83,0.0,0.0,0.0,-12.29,-20.68
6446,藥華藥,生技醫療業,453.5,0.0,,,,1.28,-0.0,-6.0,-0.01,-0.05,0.09,0.0,0.0,6.0,24.3,-60.0,-0.02,-0.69,-0.45,-2.04,1.0,3.0,,0.0,0.33,-269.0,-0.09,-0.85,-0.88,-2.09,4.0,7.0,10.0,-11.77,-18.87
6449,鈺邦,電子零組件業,159.0,-2.15,,,,3.33,0.0,0.0,0.08,-0.75,-0.84,1.0,1.0,1.0,3.77,110.0,0.12,0.33,1.64,1.51,4.0,7.0,,-0.01,0.71,28.0,0.03,0.14,-0.53,-1.46,0.0,1.0,4.0,-20.7,-28.05
6451,訊芯-KY,半導體業,135.5,-3.56,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73,-83.0,-0.08,-0.04,-0.47,-0.03,3.0,4.0,,-0.02,1.88,-134.0,-0.12,-0.22,-0.47,0.12,0.0,0.0,0.0,-13.97,-20.53
6456,GIS-KY,光電業,41.4,-2.01,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,788.0,0.23,0.1,-0.22,-0.35,2.0,2.0,,0.01,0.61,431.0,0.13,-0.02,-0.24,-0.44,0.0,0.0,0.0,-20.84,-39.12
6457,紘康,半導體業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461,益得,生技醫療業,14.85,-0.67,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,19.0,0.01,0.01,-0.02,-0.29,3.0,6.0,,0.0,0.04,-4.0,-0.0,-0.03,-0.19,-0.56,0.0,0.0,0.0,-15.14,-25.38
6462,神盾,半導體業,119.0,-2.06,,,,0.08,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,16.32,66.0,0.09,0.39,-1.76,-1.8,3.0,4.0,,-0.05,4.01,17.0,0.02,0.34,-1.51,-4.58,0.0,1.0,1.0,-23.96,-23.96
6464,台數科,其他,77.3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,3.0,0.0,0.01,0.01,0.02,3.0,6.0,,0.0,0.05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-1.78
6465,威潤,通信網路業,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,,,,,,,,,0.0,0.0,0.0,,
6469,大樹,生技醫療業,101.0,1.71,,,,0.01,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,11.7,132.0,0.12,0.45,0.78,1.16,4.0,7.0,,0.0,0.08,31.0,0.03,-0.13,-0.39,-0.5,0.0,0.0,2.0,-12.55,-30.1
6470,宇智,通信網路業,43.55,-2.13,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-50.0,-0.13,-0.33,0.04,0.12,1.0,5.0,,0.01,0.23,-11.0,-0.03,0.72,1.06,1.07,0.0,0.0,0.0,-5.02,-5.02
6472,保瑞,生技醫療業,510.0,-3.41,,,,1.01,-0.03,-32.0,0.29,0.55,0.11,2.0,5.0,6.0,11.75,79.0,0.08,-0.99,-1.09,-1.22,2.0,4.0,,-0.05,0.0,-160.0,-0.16,-1.72,-1.88,-2.85,2.0,3.0,11.0,-21.05,-31.64
6477,安集,光電業,34.2,-5.26,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,-6.0,-0.0,-0.29,-0.03,0.16,3.0,7.0,,-0.02,1.0,-118.0,-0.1,-0.48,-0.44,-0.46,0.0,0.0,0.0,-12.53,-25.16
6482,弘煜科,文化創意業,38.0,1.06,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,-0.05,-0.11,-0.02,0.0,0.0,,0.0,0.0,0.0,0.0,-0.04,-0.14,0.04,0.0,0.0,0.0,-14.61,-38.41
6485,點序,半導體業,69.2,-2.54,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,-114.0,-0.25,-0.29,2.73,2.21,2.0,6.0,,0.0,1.77,-74.0,-0.16,-0.96,1.47,0.99,0.0,0.0,0.0,-16.22,-19.53
6486,互動,通信網路業,73.9,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,-1.0,-0.0,-0.0,-0.05,-0.34,3.0,4.0,,0.0,0.0,-1.0,-0.0,0.03,0.02,-0.48,0.0,0.0,0.0,-8.65,-8.65
6488,環球晶,半導體業,348.0,-2.79,,,,1.47,0.01,29.0,-0.16,-0.55,-0.79,2.0,3.0,7.0,24.77,-443.0,-0.1,-0.01,-0.4,-0.29,3.0,5.0,,-0.01,0.62,-323.0,-0.07,-0.21,-0.91,-1.68,3.0,7.0,13.0,-35.44,-35.67
6491,晶碩,生技醫療業,310.5,-1.9,,,,0.05,0.01,6.0,0.01,0.01,-0.0,1.0,1.0,2.0,10.59,-48.0,-0.06,0.06,0.35,3.28,3.0,8.0,,-0.02,0.22,-39.0,-0.05,-0.12,-0.15,1.94,0.0,0.0,1.0,-11.03,-11.03
6492,生華科,生技醫療業,41.5,-0.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,32.0,0.04,-0.02,0.02,-0.87,3.0,6.0,,-0.0,0.0,9.0,0.01,0.02,-0.45,-1.25,0.0,0.0,0.0,-14.61,-19.57
6494,九齊,半導體業,35.4,-1.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,-11.0,-0.03,-0.14,0.1,-0.05,1.0,5.0,,-0.0,1.61,-12.0,-0.04,-0.13,-0.13,-0.52,0.0,0.0,0.0,-14.18,-14.18
6496,科懋,生技醫療業,28.7,-1.03,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.02,0.02,0.01,4.0,4.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-3.69,-4.97
6499,益安,生技醫療業,92.3,-1.81,,,,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63,-60.0,-0.07,-0.37,-0.51,-1.24,2.0,4.0,,0.0,1.58,-107.0,-0.12,-0.52,-0.76,-2.46,0.0,0.0,0.0,-24.34,-28.45
6504,南六,其他,42.05,0.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,-5.0,-0.01,0.03,0.05,-0.12,2.0,4.0,,0.0,0.49,0.0,0.0,0.01,0.02,-0.01,0.0,0.0,0.0,-10.72,-17.22
6505,台塑化,油電燃氣業,53.5,-1.11,,,,0.31,-0.0,-24.0,-0.0,-0.0,-0.0,2.0,7.0,11.0,5.97,3224.0,0.03,0.12,0.4,0.49,5.0,10.0,,-0.01,0.22,917.0,0.01,0.07,0.33,0.37,3.0,3.0,7.0,-3.25,-3.25
6506,雙邦,紡織纖維,15.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.02,0.04,1.0,3.0,,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,-3.14,-5.23
6508,惠光,農業科技,23.85,0.21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,-27.0,-0.03,0.0,0.01,0.0,2.0,4.0,,0.0,0.13,-11.0,-0.01,-0.01,-0.05,-0.05,0.0,0.0,0.0,-5.36,-7.02
6509,聚和,化學工業,33.5,0.9,,,,0.35,0.04,61.0,0.08,0.08,0.08,2.0,2.0,2.0,4.89,-32.0,-0.02,0.28,0.38,0.05,3.0,6.0,,0.0,0.17,35.0,0.02,0.17,0.18,0.02,0.0,0.0,1.0,0.0,-4.56
6510,精測,半導體業,1525.0,-3.48,,,,13.54,-0.27,-90.0,0.59,0.25,-1.62,3.0,5.0,9.0,27.75,91.0,0.28,-0.61,1.04,1.86,2.0,6.0,,0.07,2.52,-58.0,-0.18,0.11,0.33,-0.97,2.0,5.0,11.0,-18.01,-20.78
6512,啟發電,其他電子業,20.95,0.48,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.01,-0.03,0.0,0.0,,0.0,0.0,0.0,0.0,-0.01,-0.02,-0.02,0.0,0.0,0.0,-8.32,-8.32
6514,芮特-KY,通信網路業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515,穎崴,半導體業,2140.0,-0.93,,,,16.69,-0.0,-1.0,-0.1,-1.17,-1.21,1.0,2.0,7.0,22.49,-15.0,-0.04,-0.91,1.19,1.97,1.0,6.0,,-0.01,0.43,-8.0,-0.02,-0.62,-0.85,-1.17,4.0,8.0,13.0,-18.63,-18.63
6516,勤崴國際,資訊服務業,59.1,-0.84,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,2.0,0.0,-0.04,-0.06,-0.29,3.0,5.0,,0.0,0.0,0.0,0.0,-0.09,-0.1,-0.26,0.0,0.0,0.0,-8.09,-13.09
6517,保勝光學,光電業,55.5,-3.31,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,11.0,0.04,-0.29,-0.44,-1.03,2.0,4.0,,0.0,0.18,-21.0,-0.07,-0.25,-0.19,-0.53,0.0,0.0,0.0,-15.4,-24.39
6523,達爾膚,生技醫療業,121.5,1.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,-7.0,-0.02,-0.05,-0.08,0.01,2.0,5.0,,0.0,0.12,6.0,0.01,-0.01,-0.15,-0.15,0.0,0.0,0.0,0.0,-3.57
6525,捷敏-KY,半導體業,73.0,-0.41,,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33,-89.0,-0.07,-0.3,-0.38,-0.58,1.0,3.0,,0.0,0.11,-23.0,-0.02,-0.28,-0.31,-0.57,0.0,0.0,0.0,-12.47,-15.31
6526,達發,半導體業,434.0,-1.48,,,,0.0,-0.0,-8.0,-0.14,-0.34,-0.55,0.0,0.0,2.0,7.27,-78.0,-0.05,0.04,0.19,-0.04,3.0,7.0,,0.0,0.07,-68.0,-0.04,-0.09,-0.14,-0.51,5.0,10.0,17.0,-14.23,-24.78
6527,明達醫,生技醫療業,80.2,-0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-4.07,-9.68
6530,創威,通信網路業,53.6,-2.72,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22,-35.0,-0.1,-0.07,0.94,0.08,3.0,7.0,,0.0,1.05,-35.0,-0.1,-0.08,0.53,-1.11,0.0,0.0,0.0,-11.4,-23.76
6531,愛普*,半導體業,401.5,-1.95,,,,1.83,0.06,92.0,0.5,0.81,0.71,3.0,7.0,8.0,23.0,-303.0,-0.19,0.26,1.5,1.17,2.0,6.0,,-0.06,1.16,-167.0,-0.1,0.61,1.81,-0.58,2.0,3.0,10.0,-4.18,-4.18
6532,瑞耘,半導體業,49.8,-0.99,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,4.0,0.01,-0.12,-0.07,-0.06,1.0,4.0,,-0.0,0.38,5.0,0.01,-0.03,-0.63,-0.83,0.0,0.0,0.0,-15.16,-23.15
6533,晶心科,半導體業,264.5,-1.12,,,,0.04,0.02,8.0,0.04,0.04,0.04,2.0,2.0,2.0,15.49,-142.0,-0.28,0.14,-0.67,-3.07,2.0,4.0,,0.3,2.54,21.0,0.04,0.23,-0.47,-2.84,0.0,0.0,0.0,-5.2,-18.74
6534,正瀚-創,生技醫療業,93.6,0.43,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72,-46.0,-0.04,-0.01,0.11,0.05,3.0,8.0,,-0.0,0.02,-2.0,-0.0,-0.02,-0.06,-0.19,0.0,0.0,0.0,-14.91,-22.0
6535,順藥,生技醫療業,188.5,1.62,,,,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,65.0,0.04,0.05,0.04,-0.02,4.0,6.0,,-0.0,0.01,-2.0,-0.0,-0.01,-0.2,-0.84,0.0,0.0,0.0,-39.19,-40.91
6538,倉和,電子零組件業,62.3,-4.15,,,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,3.0,0.01,0.07,0.32,0.41,4.0,8.0,,0.01,0.46,-27.0,-0.07,-0.18,-0.35,-0.46,1.0,1.0,2.0,-17.92,-29.04
6541,泰福-KY,生技醫療業,52.0,-3.35,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58,-61.0,-0.04,0.06,0.1,-0.37,3.0,5.0,,-0.0,0.01,-18.0,-0.01,0.05,-0.04,-0.45,0.0,0.0,0.0,-12.9,-20.37
6542,隆中,文化創意業,44.6,2.53,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,5.0,0.01,0.01,-0.08,-0.1,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,-7.08,-11.68
6546,正基,通信網路業,59.9,-1.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,132.0,0.2,0.32,0.57,1.09,3.0,7.0,,-0.0,0.24,6.0,0.01,-0.37,-0.61,-0.83,0.0,0.0,0.0,-15.04,-28.86
6547,高端疫苗,生技醫療業,35.55,0.99,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,67.0,0.02,-0.34,-0.42,-0.88,2.0,4.0,,0.03,0.49,109.0,0.03,-0.14,-0.15,-0.79,0.0,0.0,0.0,-6.82,-10.57
6548,長科*,半導體業,46.0,0.77,,,,0.08,0.0,33.0,0.0,0.0,0.0,2.0,2.0,5.0,6.93,417.0,0.04,0.49,1.63,2.81,4.0,9.0,,0.0,0.02,353.0,0.04,0.33,1.03,1.69,2.0,3.0,6.0,-3.56,-3.56
6550,北極星藥業-KY,生技醫療業,29.0,-0.85,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.86,30.0,0.01,0.1,0.23,0.14,4.0,7.0,,0.0,0.24,-121.0,-0.03,-0.14,-0.29,-0.53,0.0,0.0,0.0,-21.2,-32.87
6552,易華電,半導體業,24.25,-1.42,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,-7.0,-0.01,-0.05,-0.1,0.02,1.0,3.0,,0.0,0.38,0.0,0.0,-0.03,-0.08,-0.35,0.0,0.0,0.0,-7.44,-18.35
6556,勝品,光電業,69.2,-0.14,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.03,0.03,1.0,3.0,,0.0,0.24,0.0,0.0,0.0,-0.03,-0.03,0.0,0.0,0.0,-6.61,-10.94
6558,興能高,其他電子業,35.8,-1.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,453.0,0.52,0.99,1.46,-0.4,4.0,6.0,,0.0,0.31,174.0,0.2,0.33,0.57,-1.18,0.0,0.0,0.0,-18.82,-36.07
6560,欣普羅,光電業,39.55,-3.06,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,-21.0,-0.08,-0.31,-0.41,-0.38,0.0,1.0,,0.0,0.0,-7.0,-0.03,-0.03,-0.07,0.27,0.0,0.0,0.0,-10.42,-17.95
6561,是方,通信網路業,354.5,-0.98,,,,0.29,0.0,0.0,0.0,0.02,-0.08,0.0,2.0,2.0,8.91,-82.0,-0.11,-0.4,-0.65,-1.91,0.0,0.0,,0.0,0.0,-26.0,-0.03,-0.06,-0.14,-1.13,0.0,0.0,4.0,-6.83,-19.89
6568,宏觀,半導體業,95.3,-2.46,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,-3.0,-0.01,-0.07,0.26,-0.15,1.0,5.0,,0.0,0.31,-19.0,-0.06,-0.15,-0.4,-0.81,0.0,0.0,0.0,-17.49,-26.69
6569,醫揚,生技醫療業,108.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,-5.0,-0.01,-0.1,-0.04,0.05,0.0,2.0,,0.0,0.12,0.0,0.0,-0.05,-0.08,-0.46,0.0,0.0,0.0,-16.22,-31.33
6570,維田,電腦及週邊設備業,38.0,-0.26,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,3.0,0.01,-0.15,-0.1,-0.11,3.0,7.0,,-0.0,0.0,3.0,0.01,-0.11,-0.15,-0.22,0.0,0.0,0.0,-12.24,-20.34
6573,虹揚-KY,半導體業,14.75,-6.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58,28.0,0.03,0.05,0.06,0.1,3.0,6.0,,0.0,0.15,-2.0,-0.0,-0.26,-0.41,-0.87,0.0,0.0,0.0,-20.05,-20.05
6574,霈方,生技醫療業,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6576,逸達,生技醫療業,75.7,-0.79,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51,-12.0,-0.01,0.04,0.09,0.02,2.0,4.0,,-0.01,0.14,20.0,0.01,-0.11,-0.09,-0.02,0.0,0.0,0.0,-11.15,-11.15
6577,勁豐,電腦及週邊設備業,67.9,-0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,-6.0,-0.02,-0.07,-0.09,-0.05,1.0,2.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,-5.43,-9.95
6578,達邦蛋白,農業科技,18.45,-2.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,27.0,0.04,-0.13,-0.53,-0.98,2.0,2.0,,0.0,0.0,-29.0,-0.05,-0.15,-0.19,-0.97,0.0,0.0,0.0,-12.97,-27.5
6579,研揚,電腦及週邊設備業,107.5,-0.92,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,-23.0,-0.01,-0.01,-0.05,-0.16,1.0,3.0,,-0.0,0.17,-21.0,-0.01,-0.11,-0.17,-0.23,0.0,0.0,0.0,-22.38,-24.3
6581,鋼聯,其他,108.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1.0,0.0,0.0,0.0,-0.01,2.0,3.0,,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57,-4.0
6582,申豐,橡膠工業,32.2,-2.72,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,3.0,0.0,-0.01,0.01,-0.0,3.0,4.0,,-0.0,0.47,-10.0,-0.01,0.03,0.03,-0.17,0.0,0.0,0.0,-9.17,-13.9
6584,南俊國際,電子零組件業,353.5,-3.81,,,,3.38,-0.22,-142.0,0.06,0.63,1.43,1.0,2.0,5.0,12.74,495.0,0.75,2.56,1.57,1.03,5.0,7.0,,-0.23,0.58,-62.0,-0.09,1.37,1.44,0.76,1.0,2.0,4.0,-3.81,-3.81
6585,鼎基,其他,87.0,-3.33,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,-73.0,-0.11,-0.21,-0.05,-0.3,1.0,5.0,,-0.02,0.09,-37.0,-0.05,-0.15,-0.04,-0.19,0.0,0.0,0.0,-11.13,-21.97
6588,東典,通信網路業,27.15,-1.99,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,-0.01,-0.02,-0.06,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,-6.06,-10.84
6589,台康生技,生技醫療業,72.8,-2.41,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,-92.0,-0.03,0.56,0.44,0.26,2.0,4.0,,-0.0,0.1,-84.0,-0.03,0.27,0.24,0.17,0.0,0.0,0.0,-11.11,-11.11
6590,普鴻,資訊服務業,74.1,-0.54,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-2.0,-0.01,-0.01,-0.01,-0.01,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02,-0.02,-0.02,0.0,0.0,0.0,-4.63,-13.33
6591,動力-KY,電腦及週邊設備業,74.3,-0.54,,,,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,4.0,0.01,-2.65,1.73,-0.5,1.0,5.0,,-0.0,0.46,-37.0,-0.1,-2.69,0.53,-1.5,0.0,0.0,0.0,-11.44,-26.07
6592,和潤企業,其他,60.5,0.0,,,,0.06,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,29.05,105.0,0.02,-0.01,0.01,0.02,3.0,7.0,,0.0,0.21,33.0,0.01,-0.02,-0.03,-0.2,1.0,1.0,3.0,-6.92,-14.31
6593,台灣銘板,資訊服務業,37.9,-0.26,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,65.0,0.26,-0.19,0.26,-0.24,1.0,6.0,,0.0,0.01,-1.0,-0.0,-0.35,-0.4,-0.7,0.0,0.0,0.0,-17.07,-28.22
6594,展匯科,半導體業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
