id,name,category,月增率%,年增率%,累計年增率%,5日漲跌幅,收盤價,漲跌幅,A轉跌幅,成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日A轉跌幅,前日成交量,昨日成交量,ma5距離,ma10距離,ma20距離,ma60距離
2608,嘉里大榮,航運業,,,,0.15,33.0,-0.6,-0.15,295.55,0.91,-0.45,0.15,,-0.6,33.0,-0.6,115.61,224.36,-0.13,-0.09,-0.16,-0.55
2609,陽明,航運業,,,,-1.81,54.0,-0.92,-0.74,19567.37,0.0,0.18,-1.8,,-0.92,54.0,-2.15,9248.99,23163.23,-0.96,-1.67,-1.25,0.25
2610,華航,航運業,,,,5.9,21.45,-0.23,-0.46,30554.7,4.18,0.71,0.7,,-0.23,21.45,-0.92,52768.46,35343.16,0.28,0.54,0.95,1.63
2611,志信,航運業,,,,1.33,15.15,1.0,-0.66,488.49,0.33,-0.66,0.0,,0.0,15.0,-0.33,395.07,291.28,0.09,0.16,0.27,0.21
2612,中航,航運業,,,,1.16,60.4,1.17,-0.98,1233.22,1.49,-0.49,-1.97,,0.5,60.0,-1.97,526.86,1224.76,-0.1,-0.42,0.19,1.72
2613,中櫃,航運業,,,,2.48,24.55,0.2,-1.01,517.75,2.07,0.61,-1.41,,-0.41,24.4,-1.8,450.62,332.96,-0.01,0.19,0.57,0.21
2614,東森,其他,,,,-0.44,22.35,0.68,-0.89,1264.99,1.55,-2.39,-1.11,,0.0,22.2,-1.55,1322.28,1606.05,-0.18,-0.18,-0.3,0.39
2615,萬海,航運業,,,,-2.41,76.0,-1.55,-1.3,8379.93,-0.13,-0.13,-1.91,,-1.17,76.3,-1.91,4439.52,13417.34,-1.92,-2.68,-2.83,-3.89
2616,山隆,油電燃氣業,,,,4.1,13.8,0.0,-1.08,107.23,0.75,1.85,0.36,,0.72,13.9,-0.72,173.58,126.28,0.15,0.28,0.29,-0.0
2617,台航,航運業,,,,2.62,31.35,1.29,0.0,774.43,1.47,1.77,-1.9,,-0.48,30.8,-2.52,1643.68,750.66,0.27,0.22,0.58,1.0
2618,長榮航,航運業,,,,2.6,37.15,-1.07,-0.93,32633.82,1.92,0.67,0.13,,-0.53,37.35,-0.53,34661.4,31537.94,-0.05,0.17,0.44,1.45
2630,亞航,航運業,,,,0.0,54.0,0.0,-2.7,2394.31,-1.08,0.18,-1.82,,-0.93,53.5,-2.7,2365.25,2661.66,-0.68,0.07,0.71,2.51
2633,台灣高鐵,航運業,,,,0.0,27.25,-0.37,-0.55,5281.08,0.0,-0.18,0.0,,0.0,27.35,-0.91,3772.74,5198.99,-0.1,-0.32,-0.52,-0.54
2634,漢翔,航運業,,,,5.29,55.8,0.72,-3.29,18701.46,1.09,1.08,-1.07,,1.08,56.0,-2.46,12309.36,10956.76,0.32,1.17,3.02,3.98
2636,台驊投控,航運業,,,,0.45,66.2,0.0,-0.75,377.13,0.75,0.3,-1.34,,0.15,66.3,-1.49,149.35,472.82,-0.36,-0.59,-0.45,-0.76
2637,慧洋-KY,航運業,,,,0.98,71.0,0.14,-1.11,2905.67,0.7,0.14,-1.12,,0.28,71.1,-1.39,1947.89,2591.26,-0.26,0.14,1.54,4.45
2642,宅配通,航運業,,,,1.76,25.85,-0.19,-0.58,110.41,1.76,0.0,-0.38,,-0.19,25.85,-1.15,103.98,107.41,-0.01,0.06,-0.13,-1.5
2701,萬企,觀光事業,,,,1.37,11.05,0.45,-0.45,119.17,0.46,0.45,-0.45,,0.0,11.0,-0.9,125.15,83.8,0.04,0.05,0.01,-0.03
2702,華園,觀光事業,,,,2.56,11.95,0.84,-0.42,111.04,0.85,0.42,0.0,,0.0,11.85,0.0,77.79,72.56,0.12,0.11,0.07,0.18
2704,國賓,觀光事業,,,,0.47,43.0,-0.46,-0.23,165.62,1.98,-1.03,-0.23,,-1.16,42.7,-0.23,81.36,150.22,-0.23,0.08,-0.13,-0.01
2705,六福,觀光事業,,,,-0.3,16.45,-0.9,-0.3,477.34,0.3,0.0,0.0,,-1.51,16.35,-0.3,133.7,146.58,-0.11,-0.09,-0.13,-0.21
2706,第一店,觀光事業,,,,1.56,12.9,0.0,-0.77,159.81,0.78,0.39,-0.39,,0.0,12.9,-0.77,167.73,106.23,0.01,0.03,0.01,-0.11
2707,晶華,觀光事業,,,,0.26,189.0,-0.26,-0.53,96.85,-0.26,0.53,-0.26,,-0.26,189.0,-0.26,89.54,125.9,-0.4,-0.67,-0.5,-1.49
2712,遠雄來,觀光事業,,,,0.0,17.85,-0.83,-0.28,74.4,0.56,0.28,-0.28,,-0.56,17.9,0.0,30.67,19.59,-0.11,-0.11,-0.26,-0.82
2722,夏都,觀光事業,,,,1.57,25.35,-0.78,-1.74,34.0,0.59,2.15,-2.11,,0.98,25.8,-3.04,42.75,44.0,-0.24,0.02,-0.42,-1.96
2723,美食-KY,觀光事業,,,,5.06,75.4,0.0,-1.82,507.78,0.27,0.95,1.89,,0.0,75.4,-0.13,337.4,528.02,1.16,2.41,3.65,6.66
2727,王品,觀光事業,,,,1.14,219.0,-0.45,-1.13,262.73,0.23,0.23,0.0,,-0.45,219.0,-0.23,452.2,320.84,-0.5,0.89,1.21,2.86
2731,雄獅,觀光事業,,,,2.37,172.0,-0.29,-0.58,633.93,1.78,0.58,-0.29,,0.29,173.0,-0.86,734.09,429.15,0.3,1.83,4.34,4.24
2739,寒舍,觀光事業,,,,-0.29,34.45,-0.58,-1.01,199.1,0.14,-0.29,-0.57,,-0.14,34.6,-0.86,69.74,155.03,-0.31,-0.49,-0.95,-1.54
2748,雲品,觀光事業,,,,-0.24,41.15,-1.56,-2.02,315.73,0.12,0.0,-0.83,,0.36,41.95,-1.07,65.42,150.58,-0.72,-0.96,-1.35,-2.25
2753,八方雲集,觀光事業,,,,1.36,184.5,-0.54,-1.34,304.13,0.81,0.54,-0.8,,0.81,187.0,-0.8,225.62,387.12,-1.0,-3.67,-5.79,-8.59
2801,彰銀,金融保險業,,,,0.49,20.4,0.25,-0.49,16177.54,-0.25,0.25,-0.25,,0.0,20.35,-0.49,10926.64,15715.97,0.02,-0.03,-0.18,0.02
2809,京城銀,金融保險業,,,,,,,,,,,,,,,,,,,,,
2812,台中銀,金融保險業,,,,0.48,20.7,-0.48,-1.19,12962.41,-0.24,0.0,0.0,,-0.24,20.75,-0.72,5677.54,10782.75,-0.09,-0.09,-0.25,-0.5
2816,旺旺保,金融保險業,,,,-0.34,29.5,-0.17,-0.67,140.38,0.0,0.5,-1.34,,-0.51,29.4,-0.84,89.45,110.52,-0.22,0.12,0.24,0.75
2820,華票,金融保險業,,,,-0.3,16.35,0.0,-0.3,781.24,0.0,0.0,-0.61,,0.0,16.35,-0.61,556.89,912.55,-0.06,-0.06,-0.3,-0.31
2832,台產,金融保險業,,,,1.3,50.0,0.0,-0.99,343.86,-0.1,0.6,-0.2,,0.0,50.0,-0.4,64.5,173.05,0.05,0.03,-0.25,-0.63
2834,臺企銀,金融保險業,,,,0.94,15.9,0.0,-1.24,21915.21,-0.31,0.0,0.0,,0.0,15.9,-0.62,9900.88,13255.37,-0.01,-0.08,-0.16,0.09
2836,高雄銀,金融保險業,,,,0.41,12.1,0.0,-0.41,1733.51,0.41,0.0,-0.41,,0.0,12.1,-0.82,1523.86,1105.74,-0.02,-0.04,-0.16,-0.09
2838,聯邦銀,金融保險業,,,,0.53,18.7,-0.8,-1.58,4981.16,-0.26,0.0,0.0,,0.0,18.85,-0.79,1344.8,1544.95,-0.13,-0.18,-0.53,-0.53
2841,台開,建材營造,,,,,,,,,,,,,,,,,,,,,
2845,遠東銀,金融保險業,,,,0.78,12.7,-0.39,-1.17,10016.63,0.0,0.0,0.0,,0.0,12.75,-0.39,3395.98,6556.28,-0.04,-0.08,-0.15,-0.03
2849,安泰銀,金融保險業,,,,0.37,13.35,-0.37,-0.37,83.67,0.37,0.37,-0.37,,-0.37,13.35,-0.37,47.43,9.75,-0.04,-0.04,-0.1,0.05
2850,新產,金融保險業,,,,2.16,117.0,0.0,-0.85,306.14,1.3,-0.43,0.43,,-0.43,116.5,0.0,201.75,422.81,0.4,0.61,0.26,0.63
2851,中再保,金融保險業,,,,0.74,27.4,1.67,0.0,1595.83,0.0,0.18,-1.1,,0.0,26.95,-1.46,1066.84,1245.8,0.2,0.46,0.81,1.39
2852,第一保,金融保險業,,,,1.44,28.05,0.0,-0.53,497.2,0.18,1.44,-0.71,,0.0,28.05,-0.88,610.59,456.28,0.05,0.17,0.17,0.53
2855,統一證,金融保險業,,,,5.34,28.35,1.07,-0.87,7559.42,1.29,-0.91,2.94,,-0.18,28.0,-2.6,3132.21,9663.56,0.69,1.31,2.87,3.65
2867,三商壽,金融保險業,,,,2.98,7.9,1.54,-0.75,14242.69,-0.26,0.65,0.26,,0.0,7.78,-0.64,7659.01,8075.14,0.12,0.12,0.01,0.41
2880,華南金,金融保險業,,,,4.69,33.3,0.45,-0.6,7836.21,1.25,1.54,0.76,,-1.36,32.7,-0.75,11854.9,11727.5,0.55,1.01,1.24,2.78
2881,富邦金,金融保險業,,,,2.12,95.0,0.0,-1.25,15713.22,-0.42,0.32,0.96,,-0.63,94.4,-0.84,17405.78,18937.26,0.58,-0.08,-1.23,1.17
2882,國泰金,金融保險業,,,,1.29,77.4,1.57,-1.28,26791.76,-3.49,0.67,1.33,,0.0,76.2,-0.78,19452.74,23216.03,1.22,1.3,1.4,7.99
2883,開發金,金融保險業,,,,2.55,18.1,1.97,0.0,75293.84,-0.85,0.29,1.14,,-0.28,17.7,0.0,36583.89,33157.38,0.39,0.47,0.54,1.56
2884,玉山金,金融保險業,,,,3.4,33.0,1.07,-1.49,36730.47,-0.31,0.46,0.62,,0.0,32.65,-0.91,31147.73,27771.6,0.44,0.31,-0.26,1.38
2885,元大金,金融保險業,,,,5.56,42.4,1.44,-0.82,25252.72,1.6,1.7,-0.12,,0.96,42.2,-0.48,23776.03,14273.4,0.86,1.26,1.93,4.98
2886,兆豐金,金融保險業,,,,1.73,40.55,-0.86,-1.34,17916.67,0.25,0.37,0.62,,-0.49,40.7,-0.37,14115.26,19561.85,-0.05,0.02,0.03,0.11
2887,台新金,金融保險業,,,,8.79,22.85,4.58,-0.22,149397.18,0.95,1.65,1.16,,0.0,21.85,-0.23,98731.53,76131.15,1.13,1.52,1.82,3.15
2888,新光金,金融保險業,,,,,,,,,,,,,,,,,,,,,
2889,國票金,金融保險業,,,,-0.88,16.35,-3.25,-3.25,7129.38,-0.59,0.0,-0.29,,0.0,16.9,-0.88,5157.31,3082.1,-0.49,-0.45,-0.21,0.1
2890,永豐金,金融保險業,,,,3.83,29.35,0.17,-1.51,22311.06,-0.17,1.22,1.03,,-0.34,29.2,-0.34,28196.3,24946.53,0.35,0.34,0.39,1.77
2891,中信金,金融保險業,,,,4.73,51.2,1.39,-1.54,33753.57,-0.7,2.23,0.2,,-0.59,50.2,-0.98,35529.12,32348.56,0.99,1.26,1.13,5.52
2892,第一金,金融保險業,,,,2.38,29.75,-0.17,-1.16,17155.45,0.0,1.36,0.0,,-0.67,29.6,-0.17,23443.26,13632.27,0.12,0.12,0.11,1.0
2897,王道銀行,金融保險業,,,,0.33,9.12,0.0,-0.33,2219.12,0.11,0.0,-0.11,,-0.11,9.11,-0.22,2516.34,3191.36,-0.0,-0.02,-0.03,0.01
2901,欣欣,貿易百貨,,,,0.4,24.75,1.02,-1.0,4.67,-0.8,0.2,-1.01,,0.82,24.7,-1.01,5.78,8.46,0.03,0.0,0.02,-0.07
2903,遠百,貿易百貨,,,,2.06,21.95,-0.23,-1.35,2656.73,0.92,0.45,-0.45,,0.0,22.0,-0.68,1392.29,2026.21,-0.02,-0.16,-0.15,-0.68
2904,匯僑,其他,,,,0.29,17.05,0.29,-0.29,53.86,0.29,0.0,-0.58,,0.0,17.0,-0.58,9.34,29.7,-0.01,-0.01,-0.02,-0.07
2905,三商,貿易百貨,,,,-0.31,15.75,-0.32,-0.94,919.99,-1.25,0.63,-0.32,,-1.27,15.6,-1.56,630.58,925.1,-0.07,-0.05,-0.15,0.24
2906,高林,貿易百貨,,,,2.02,12.55,-0.4,-0.79,272.5,1.61,0.4,-0.4,,-0.4,12.55,-1.18,187.97,240.58,-0.01,0.01,-0.15,-0.58
2908,特力,貿易百貨,,,,0.74,20.25,-0.25,-0.25,92.19,0.0,0.5,0.25,,-0.49,20.2,0.0,88.26,84.74,0.03,0.05,-0.02,-0.09
2910,統領,貿易百貨,,,,0.72,20.7,-1.19,-1.19,10.04,0.24,0.48,0.0,,0.0,20.95,-0.24,4.62,16.52,-0.15,-0.12,-0.14,-0.23
2911,麗嬰房,貿易百貨,,,,3.8,5.17,0.39,-0.39,45.35,2.0,0.2,0.78,,0.0,5.15,-2.46,22.02,42.49,0.06,0.04,0.14,0.38
2912,統一超,貿易百貨,,,,-1.79,217.0,-1.36,-1.14,2914.64,-0.22,0.67,-2.0,,-0.68,218.5,-1.57,2689.8,5328.82,-4.6,-4.17,-4.79,-14.36
2913,農林,貿易百貨,,,,1.51,13.35,0.38,-0.74,1469.9,1.51,0.74,-1.85,,-0.38,13.25,-2.56,947.71,1261.01,-0.03,-0.0,-0.09,-0.36
2915,潤泰全,貿易百貨,,,,1.34,52.7,-0.57,-0.38,3187.69,1.72,0.0,-0.19,,-0.38,52.8,-0.56,2479.37,2425.9,-0.12,-0.07,-1.46,-1.46
2923,鼎固-KY,建材營造,,,,-0.24,20.35,-4.24,-2.63,64.76,-1.67,1.94,1.19,,-3.76,20.45,0.0,68.17,2.72,-0.48,-0.08,0.05,-0.02
2929,淘帝-KY,貿易百貨,,,,4.37,7.82,0.64,-0.76,289.79,2.52,1.94,-1.52,,0.0,7.77,-1.65,261.18,215.4,0.07,0.07,-0.02,-0.26
2939,凱羿-KY,貿易百貨,,,,1.1,22.5,-1.32,-2.17,15.52,0.22,0.44,-0.44,,0.88,23.0,0.0,22.01,7.02,-0.25,-0.82,-0.89,-2.03
2945,三商家購,貿易百貨,,,,6.28,39.75,0.63,0.0,79.91,0.0,1.2,4.36,,-0.25,39.4,0.0,23.19,76.67,1.37,1.74,1.79,1.82
3002,歐格,電腦及週邊設備業,,,,4.26,24.25,2.11,-1.02,802.59,1.49,-1.05,0.64,,0.21,23.8,-2.66,560.3,881.29,0.46,0.51,-0.77,-0.98
3003,健和興,電子零組件業,,,,4.84,49.0,0.51,-1.71,514.55,1.47,-0.52,1.56,,-0.31,48.6,-0.71,233.14,412.45,0.69,1.54,1.18,0.83
3004,豐達科,鋼鐵工業,,,,0.42,115.0,0.0,-2.95,820.76,-1.69,0.43,-1.29,,0.0,115.0,-2.54,516.27,516.19,-1.1,0.5,5.55,8.54
3005,神基,電腦及週邊設備業,,,,3.46,116.5,-0.43,-2.51,2664.84,1.3,0.43,-0.43,,0.43,117.5,-1.27,3097.52,2805.78,-0.2,0.22,-0.26,-8.31
3006,晶豪科,半導體業,,,,12.63,158.5,2.59,-3.94,3691.61,1.37,2.02,1.98,,2.59,158.5,-2.22,2943.43,3455.13,6.6,10.22,33.22,59.99
3008,大立光,光電業,,,,2.26,2450.0,0.82,-1.41,898.61,-0.21,-0.82,1.04,,-1.03,2405.0,-1.22,648.01,908.96,22.0,-15.0,31.58,202.46
3010,華立,電子通路業,,,,4.05,113.0,-2.59,-2.16,1239.63,5.86,0.43,-1.69,,-1.72,114.0,-2.11,2011.03,2541.85,-2.1,0.39,1.58,6.96
3011,今皓,電子零組件業,,,,6.71,14.65,0.69,-2.98,1634.22,3.89,-1.7,0.69,,0.34,14.6,-0.34,1112.73,795.62,0.15,0.29,0.04,0.91
3013,晟銘電,電腦及週邊設備業,,,,1.65,121.0,-0.82,-1.63,2548.71,4.13,-2.38,-0.81,,0.0,122.0,-2.4,3438.87,2379.35,-1.6,-2.28,-5.74,-7.03
3014,聯陽,半導體業,,,,2.16,118.0,2.16,-0.42,936.44,0.0,-0.43,0.0,,0.43,116.0,-0.43,870.97,651.57,1.8,1.94,2.66,-2.4
3015,全漢,電子零組件業,,,,15.73,57.4,2.14,-3.69,4583.87,3.88,0.19,4.85,,2.67,57.7,-0.18,429.0,1400.28,2.96,4.24,4.26,2.55
3016,嘉晶,半導體業,,,,4.15,60.0,4.71,-0.33,3923.32,3.46,-1.34,-2.88,,0.0,57.3,-4.34,3032.18,2713.67,1.22,1.31,4.67,6.5
3017,奇鋐,電腦及週邊設備業,,,,1.12,1280.0,-5.88,-5.88,9552.81,5.58,-2.82,-1.45,,-0.37,1355.0,-2.51,5269.66,4857.49,-77.0,-80.56,-151.05,-114.83
3018,同開,其他電子業,,,,6.19,11.95,-1.24,-0.42,37.08,4.42,0.85,1.68,,-0.83,12.0,0.0,15.05,8.14,0.14,0.29,0.3,-0.06
3019,亞光,光電業,,,,5.84,142.5,2.89,-1.72,7427.62,1.82,-1.79,1.09,,0.72,139.5,-1.07,2496.18,2399.36,3.6,1.83,2.29,1.77
3021,鴻名,電子零組件業,,,,-1.31,18.6,-0.27,-1.06,204.86,-1.31,-0.53,-0.27,,0.8,18.8,-1.32,301.11,162.07,-0.16,0.17,0.57,0.98
3022,威強電,電腦及週邊設備業,,,,4.66,68.5,0.59,-1.58,948.89,2.11,-0.15,0.44,,0.15,68.2,-0.58,337.52,913.26,0.74,1.81,2.57,1.92
3023,信邦,電子零組件業,,,,0.26,191.0,-2.05,-2.05,1108.32,0.77,1.02,-1.52,,-0.77,193.5,-2.26,2595.22,1176.52,-3.9,-2.67,-4.0,-18.24
3024,憶聲,光電業,,,,8.22,11.45,2.23,-3.38,1355.17,3.65,0.0,-1.32,,0.45,11.25,-1.75,425.33,473.99,0.19,0.16,0.16,0.43
3025,星通,通信網路業,,,,-1.61,72.0,-0.14,-1.64,1261.67,-2.69,1.8,-2.17,,0.14,72.2,-3.22,1885.6,1561.04,-0.92,-0.47,3.52,16.68
3026,禾伸堂,電子零組件業,,,,3.29,109.0,2.83,-0.91,3593.52,0.47,-1.4,0.47,,0.0,106.0,-0.93,2262.35,1826.15,2.2,3.06,5.38,2.67
3027,盛達,通信網路業,,,,17.11,28.15,2.74,-0.88,8348.72,3.3,-0.4,9.82,,1.46,27.8,0.0,342.94,4345.95,2.19,2.59,3.91,4.43
3028,增你強,電子通路業,,,,3.43,41.9,3.58,-0.71,8530.87,0.0,-1.1,0.25,,1.24,40.95,-1.82,2381.43,3684.39,1.04,1.16,2.53,4.6
3029,零壹,資訊服務業,,,,2.71,112.0,0.0,-1.32,915.19,2.26,-0.88,0.0,,0.0,112.0,-0.88,725.89,461.78,0.1,0.17,-0.18,-1.22
3030,德律,其他電子業,,,,1.15,176.0,1.44,0.0,2020.54,0.29,-1.15,0.58,,0.0,173.5,-1.14,1107.99,1803.48,1.9,2.39,-7.32,10.86
3031,佰鴻,光電業,,,,4.62,20.2,1.51,-0.98,666.94,3.85,-0.99,-0.75,,-0.5,19.8,-1.49,349.56,248.33,0.22,0.37,0.43,0.4
3032,偉訓,電子零組件業,,,,4.49,73.0,0.27,-2.01,512.72,3.09,-0.82,-0.14,,0.55,73.2,-1.75,369.91,462.94,0.3,-0.69,-2.57,-10.64
3033,威健,電子通路業,,,,1.63,30.75,0.65,-1.28,2301.47,0.82,-0.65,-0.49,,0.0,30.55,-1.13,1380.43,1688.3,0.04,-0.37,-0.14,0.43
3034,聯詠,半導體業,,,,1.95,386.5,2.25,-1.65,5056.46,-0.65,-0.91,-0.4,,0.0,378.0,-1.05,1917.7,2470.86,4.0,1.78,7.79,-0.69
3035,智原,半導體業,,,,3.58,172.0,3.3,-0.86,5523.14,1.49,-1.18,-0.89,,-0.3,166.0,-1.77,1955.24,2328.7,3.2,2.06,3.74,1.7
3036,文曄,電子通路業,,,,0.66,148.5,-0.34,-2.62,5602.54,1.98,-1.62,-1.97,,-0.34,148.5,-3.25,3630.98,4540.42,-2.6,-0.28,3.21,4.08
3037,欣興,電子零組件業,,,,18.5,301.0,9.85,0.0,76308.58,-1.57,-0.2,9.82,,1.46,278.0,0.0,30354.32,74016.52,35.3,50.89,66.87,101.9
3038,全台,光電業,,,,3.34,24.15,0.62,-2.42,861.1,0.0,0.42,-0.21,,0.42,24.1,-0.62,217.63,347.01,0.13,0.36,0.59,2.42
3040,遠見,其他,,,,-1.54,50.2,-0.59,-1.57,341.67,1.35,-4.0,0.2,,0.0,50.5,0.0,437.8,425.41,-0.88,-1.78,-3.49,-6.81
3041,揚智,半導體業,,,,4.58,26.9,2.48,-1.82,1693.99,1.53,0.38,-1.69,,0.38,26.35,-3.49,830.68,1391.54,0.37,0.89,1.53,0.65
3042,晶技,電子零組件業,,,,10.56,86.4,1.05,-2.92,5016.58,3.35,1.32,1.42,,1.05,86.4,0.0,2660.62,2265.85,2.42,4.04,4.46,2.14
3043,科風,其他電子業,,,,9.33,22.65,3.9,-0.88,279.1,2.87,2.56,-1.13,,-0.92,21.6,-1.8,98.84,100.93,0.87,1.07,1.09,0.7
3044,健鼎,電子零組件業,,,,2.57,312.0,-1.58,-2.19,2874.15,2.57,0.16,-0.78,,0.0,317.0,-1.55,3119.18,2914.14,-3.7,-4.11,-4.0,-2.77
3045,台灣大,通信網路業,,,,1.4,108.5,0.46,0.0,4855.09,0.47,0.47,0.0,,-0.46,107.5,-0.46,5839.18,4872.36,0.7,0.94,0.55,0.44
3046,建��,電腦及週邊設備業,,,,2.43,54.0,-0.18,-1.46,236.7,2.24,-1.65,0.56,,0.37,54.3,-2.35,274.11,467.07,-0.02,0.33,1.16,3.95
3047,訊舟,通信網路業,,,,7.45,19.9,2.58,-1.49,4969.9,3.99,-0.77,0.0,,2.58,19.9,-2.27,3301.54,3293.37,0.49,1.04,1.27,1.53
3048,益登,電子通路業,,,,5.01,42.85,4.77,-0.35,8695.4,0.85,-0.48,-0.49,,-0.73,40.6,-2.15,2948.58,3776.81,1.43,1.11,1.24,3.07
3049,和鑫,光電業,,,,18.03,8.38,9.97,0.0,13116.72,5.92,5.19,-3.67,,0.39,7.65,-4.75,11357.67,7781.87,0.67,0.95,1.29,1.5
3050,鈺德,光電業,,,,7.53,14.95,2.4,-0.33,1667.08,9.68,-3.92,-0.68,,2.74,15.0,-2.67,4655.61,2150.52,0.25,0.77,1.17,2.34
3051,力特,光電業,,,,21.89,24.35,8.22,-0.61,6330.74,2.99,5.56,2.97,,0.0,22.5,0.0,5111.15,4017.58,2.45,3.22,4.62,5.0
3052,夆典,建材營造,,,,-0.84,11.7,-0.43,-0.85,1051.25,1.26,-1.24,-1.26,,0.43,11.8,-1.67,1070.34,1227.92,-0.16,-0.16,-0.23,0.17
3054,立萬利,半導體業,,,,6.54,29.95,-0.66,-3.23,52.0,3.1,0.5,0.17,,-0.33,30.05,-2.11,56.3,37.82,0.11,-0.56,-0.09,4.09
3055,蔚華科,電子通路業,,,,2.3,73.4,2.51,-2.91,555.58,-0.68,0.82,-3.24,,-0.14,71.5,-4.28,254.41,529.26,0.14,0.76,-2.22,6.07
3056,總太,建材營造,,,,-0.28,17.55,-0.85,-0.57,2010.71,0.28,1.13,-1.39,,-0.28,17.65,-1.67,1203.38,1673.52,-0.18,-0.26,-0.4,-1.01
3057,喬鼎,電腦及週邊設備業,,,,0.78,19.3,2.39,-0.26,494.77,0.78,0.78,-3.33,,0.0,18.85,-4.07,758.22,603.5,0.06,-0.97,-1.43,2.96
3058,立德,電子零組件業,,,,17.74,10.55,3.43,-3.65,1569.4,9.68,2.45,-2.39,,0.49,10.25,-3.32,3567.2,1365.0,0.41,0.72,0.33,0.02
3059,華晶科,光電業,,,,5.0,40.25,0.25,-1.71,2281.87,3.85,-0.74,-0.12,,0.37,40.3,-1.71,1763.35,1969.56,0.23,0.1,-0.22,-2.7
3060,銘異,電腦及週邊設備業,,,,13.28,37.25,5.52,-1.84,19347.27,4.48,0.0,0.86,,0.0,35.3,-1.81,8000.34,9831.44,2.04,2.06,3.24,8.05
3062,建漢,通信網路業,,,,6.85,26.15,2.95,-1.32,7297.64,4.03,-0.39,-1.17,,0.98,25.65,-3.05,4661.85,4043.89,0.58,1.38,1.97,1.57
3090,日電貿,電子零組件業,,,,1.95,104.0,3.48,-0.48,8033.5,0.49,-0.97,-1.47,,0.0,100.5,-2.43,6480.46,7035.16,1.6,1.87,4.81,11.75
3092,鴻碩,電子零組件業,,,,-7.11,26.25,-1.5,-4.37,1798.47,-0.68,-5.79,-3.62,,0.94,26.9,-6.65,1906.04,2845.89,-1.64,-1.81,1.82,8.19
3094,聯傑,半導體業,,,,4.89,25.5,1.59,-0.97,479.84,2.24,-1.59,1.62,,0.0,25.1,-1.18,191.68,378.44,0.51,0.48,0.97,1.18
3130,一零四,資訊服務業,,,,-0.44,223.5,-0.22,-0.22,25.48,-0.44,-0.22,0.22,,0.0,224.0,-0.44,23.45,14.59,-0.5,-0.06,-0.39,-1.19
3138,耀登,通信網路業,,,,15.17,165.5,8.17,-0.9,2086.66,2.07,5.74,-2.24,,1.63,155.5,-0.97,11010.74,1643.35,11.9,27.06,43.21,64.48
3149,正達,光電業,,,,6.47,47.95,8.0,-1.24,29040.1,-3.95,2.97,-1.55,,1.35,45.0,-10.48,15167.76,51019.1,2.58,4.26,8.81,11.21
3164,景岳,生技醫療業,,,,0.55,18.05,0.0,-1.1,138.04,0.28,0.27,-1.1,,0.55,18.15,-1.63,46.49,160.32,-0.09,-0.14,-0.17,-0.37
3167,大量,電機機械,,,,-6.0,220.0,-2.44,-3.08,6438.62,-4.55,-1.52,-0.66,,-0.22,225.0,-2.8,8552.42,4186.92,-8.9,-5.0,-8.05,11.02
3189,景碩,半導體業,,,,19.83,211.5,9.87,0.0,68351.43,-2.55,1.74,10.0,,2.6,197.5,0.0,25414.19,55502.02,26.0,31.72,47.39,63.44
3209,全科,電子通路業,,,,2.11,33.8,0.6,-0.15,474.72,1.06,0.3,0.0,,0.74,33.85,-0.88,527.07,622.13,0.27,0.88,1.55,1.43
3229,晟鈦,電子零組件業,,,,-4.13,24.7,0.2,-3.33,244.21,-2.25,-2.5,-2.95,,-0.61,24.5,-3.9,380.74,429.85,-0.79,-0.19,-1.48,4.8
3231,緯創,電腦及週邊設備業,,,,0.0,138.5,-4.48,-3.48,118082.75,1.74,-1.71,1.05,,-1.38,143.0,-0.34,29396.42,33930.28,-4.8,-8.28,-8.97,-6.04
3257,虹冠電,半導體業,,,,4.98,67.0,0.75,-0.74,494.07,2.18,0.15,1.06,,0.6,66.9,0.0,254.59,364.21,1.14,1.02,-0.89,0.66
3266,昇陽,建材營造,,,,-0.36,13.9,-0.71,-0.36,101.74,0.71,-0.71,0.0,,-0.36,13.95,-1.06,54.03,22.2,-0.1,-0.15,-0.16,0.11
3296,勝德,電子零組件業,,,,2.06,24.5,0.41,-1.21,540.9,0.41,-0.61,0.62,,0.0,24.4,-0.2,68.6,121.15,0.13,0.47,0.13,2.19
3305,昇貿,其他電子業,,,,6.61,119.0,-4.8,-7.75,14525.06,0.0,3.72,-0.4,,0.0,125.0,-3.85,26463.04,12167.84,-3.3,1.17,6.79,14.33
3308,聯德,電子零組件業,,,,15.35,26.3,9.81,0.0,654.52,-0.66,0.0,5.74,,2.3,24.5,-2.24,95.79,386.31,2.63,3.54,6.12,9.57
3311,閎暉,通信網路業,,,,7.52,33.85,1.04,-1.31,503.54,1.41,3.55,0.0,,0.0,33.5,-1.03,503.38,372.77,0.83,1.42,2.03,1.47
3312,弘憶股,電子通路業,,,,-3.2,42.15,2.8,-0.59,1827.15,-3.08,-2.24,-1.2,,0.49,41.2,-2.5,1666.85,1391.03,-0.03,0.18,2.97,3.95
3321,同泰,電子零組件業,,,,8.93,20.35,-0.25,-4.68,1028.21,0.77,7.09,-3.55,,1.47,20.7,-1.69,2415.04,1361.46,0.1,0.46,1.26,1.79
